sha256,kept_image_id,kept_source_dataset,kept_source_relative_path,discarded_source_dataset,discarded_source_relative_path,discarded_source_filename
da90b010e5545d6db013e0107154d8ba6e932efa02fed5bf3d049f2449a243d0,img_00000687,02_deepfirearm,subset_choosen/AS+Val+rifle/AS+Val+rifle_0333.jpg,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0333.jpg,AS+Val+rifle_0333.jpg
deb0efe0f1d67e76a3e2ed76b9f914b969f82317b4b99647f3c9d333e05bb838,img_00000688,02_deepfirearm,subset_choosen/AS+Val+rifle/AS+Val+rifle_0341.jpg,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0341.jpg,AS+Val+rifle_0341.jpg
b4a8fc664b418cb6514a514d26fd3b8a73850043caeef89db2cd459c6940454b,img_00000689,02_deepfirearm,subset_choosen/AS+Val+rifle/AS+Val+rifle_0342.jpg,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0342.jpg,AS+Val+rifle_0342.jpg
7aab4135bdcca64eb06c413853bd23009ddd783d6b2d6c0b16505bffa7e5c0a4,img_00000690,02_deepfirearm,subset_choosen/AS+Val+rifle/AS+Val+rifle_0345.jpg,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0345.jpg,AS+Val+rifle_0345.jpg
8762c17a5fde0266dfce73fc60c3bf10eb025b1f0ab5d9fa7fa49c3ffc432d98,img_00000691,02_deepfirearm,subset_choosen/AS+Val+rifle/AS+Val+rifle_0347.jpg,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0347.jpg,AS+Val+rifle_0347.jpg
45208b6bdeff3763d2d663cd30f1601172ed6d2beaab2c60df71ddc877aefcef,img_00000692,02_deepfirearm,subset_choosen/AS+Val+rifle/AS+Val+rifle_0352.jpg,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0352.jpg,AS+Val+rifle_0352.jpg
424c0847e1706a05bb06599e984f12c6dcfed03f8a9ff16b432b7975cc233504,img_00000693,02_deepfirearm,subset_choosen/AS+Val+rifle/AS+Val+rifle_0353.jpg,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0353.jpg,AS+Val+rifle_0353.jpg
0941feb290d3bd41a4f5416a147a0859b590fed1616c34814f34418df40d2cb2,img_00000694,02_deepfirearm,subset_choosen/AS+Val+rifle/AS+Val+rifle_0354.jpg,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0354.jpg,AS+Val+rifle_0354.jpg
0b1b960f90b738ccf2bfab237ab55ba0a9a15aef56ed938a7af0893110ce967f,img_00000695,02_deepfirearm,subset_choosen/AS+Val+rifle/AS+Val+rifle_0356.jpg,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0356.jpg,AS+Val+rifle_0356.jpg
07faa2f87436d8e88369652396788010c2aece32243fe93f5b1b3a754465aaf7,img_00000696,02_deepfirearm,subset_choosen/AS+Val+rifle/AS+Val+rifle_0357.jpg,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0357.jpg,AS+Val+rifle_0357.jpg
989125880155e3334903e96b8549ded2f765660a966c7be8d8c0ec92e84cb3c9,img_00000697,02_deepfirearm,subset_choosen/AS+Val+rifle/AS+Val+rifle_0358.jpg,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0358.jpg,AS+Val+rifle_0358.jpg
629a773fd06285f93929adb9063148199454fa279a7d6936174a2e9c6da75fed,img_00000698,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0000.jpg,02_deepfirearm,train/Astra+600/Astra+600_0000.jpg,Astra+600_0000.jpg
bb8fd8bcc0182dc0ec15b8c0e0eae09b43296c52846685fe37118b7d1b835751,img_00000699,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0001.jpg,02_deepfirearm,train/Astra+600/Astra+600_0001.jpg,Astra+600_0001.jpg
dcb7cae15432c48e4339e98c975cfa8b8ffb865a088b6d9c0463ca24599ab53a,img_00000700,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0002.jpg,02_deepfirearm,train/Astra+600/Astra+600_0002.jpg,Astra+600_0002.jpg
d696f09f810b234bb3ff5123dcf730bc0d0f77c590e49ada27edf83b1be84771,img_00000701,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0004.jpg,02_deepfirearm,train/Astra+600/Astra+600_0004.jpg,Astra+600_0004.jpg
a16acd7f06662ff4e48d954c202afef0b3b9091d8cbfbebfdc230cba8caa5765,img_00000702,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0005.jpg,02_deepfirearm,train/Astra+600/Astra+600_0005.jpg,Astra+600_0005.jpg
dd7c3de8db3ea0497221240a4bc946ee0aba59198aebfbb8564c941c6846539d,img_00000703,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0008.jpg,02_deepfirearm,train/Astra+600/Astra+600_0008.jpg,Astra+600_0008.jpg
d747d57eac0db0ff7f17e42b74b299e5f54bd3854ac1c14fc7f3fa9ac88c3b55,img_00000704,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0009.jpg,02_deepfirearm,train/Astra+600/Astra+600_0009.jpg,Astra+600_0009.jpg
e7082aae8d1aa35d23883cfdf251c93a439fe0091c7815d33a31ad96a8fb86c1,img_00000705,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0011.jpg,02_deepfirearm,train/Astra+600/Astra+600_0011.jpg,Astra+600_0011.jpg
808543adb2a59646e3058d9002e4759f67fa56d7e5bcbb442164e128b6fe9dc3,img_00000706,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0017.jpg,02_deepfirearm,train/Astra+600/Astra+600_0017.jpg,Astra+600_0017.jpg
5e2e2999365dfb6bdc2116ac8d48177393ce1b34f3f9cf83197f7e87daa2d7b2,img_00000707,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0019.jpg,02_deepfirearm,train/Astra+600/Astra+600_0019.jpg,Astra+600_0019.jpg
ff5a49f787c34b825fc1d06e23c6d8469df75c44d263fc077a7f7f2bd8a53e6e,img_00000708,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0020.jpg,02_deepfirearm,train/Astra+600/Astra+600_0020.jpg,Astra+600_0020.jpg
84e40a6defdee64112d36829314269996f5ff1165b6d9d279e5bd7175bd065c1,img_00000709,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0023.jpg,02_deepfirearm,train/Astra+600/Astra+600_0023.jpg,Astra+600_0023.jpg
5c0648627bee6d8c8f499651fff6d146807c13391c09cb3b8040872208ded4b9,img_00000710,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0025.jpg,02_deepfirearm,train/Astra+600/Astra+600_0025.jpg,Astra+600_0025.jpg
e1c0654772337ef7c50271dba059dbc64ee2d181573193433a9459c127735352,img_00000711,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0026.jpg,02_deepfirearm,train/Astra+600/Astra+600_0026.jpg,Astra+600_0026.jpg
215c00330f488b7c72316b42d0115a6d75ece95d78d208c157e478d282f3db54,img_00000712,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0027.jpg,02_deepfirearm,train/Astra+600/Astra+600_0027.jpg,Astra+600_0027.jpg
4e3f210b13ad3d66ed954d3d18ea182dff2fd8c2e54beb3ceab91c74a0813018,img_00000713,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0030.jpg,02_deepfirearm,train/Astra+600/Astra+600_0030.jpg,Astra+600_0030.jpg
4514bbe53f01deaf06298c2f0ed32739d920af8dcc9f0adf9b0171d1531af8bf,img_00000714,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0033.jpg,02_deepfirearm,train/Astra+600/Astra+600_0033.jpg,Astra+600_0033.jpg
1586ef2f844cd6e9030a519e20851a8758ee20fac2cf863281d58c30afbfcc72,img_00000715,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0040.jpg,02_deepfirearm,train/Astra+600/Astra+600_0040.jpg,Astra+600_0040.jpg
cd05cacbeb7d44d42c30523328eb82b1d7c9c22852d44d666161f8ef740483e9,img_00000716,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0041.jpg,02_deepfirearm,train/Astra+600/Astra+600_0041.jpg,Astra+600_0041.jpg
7b5a7a1015eaf793504aadeb342651c7e1542e402f04de4d9ffec41c05b87f84,img_00000717,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0042.jpg,02_deepfirearm,train/Astra+600/Astra+600_0042.jpg,Astra+600_0042.jpg
fdd224e9bf9e0b41b38e519a76ad4cea103905a64aaf2c6f1c18520200602d47,img_00000718,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0043.jpg,02_deepfirearm,train/Astra+600/Astra+600_0043.jpg,Astra+600_0043.jpg
6a6dd64113ab48db6aa00bf6ceeccd897991d4e0cb9d26d345bae2a0f15f0cee,img_00000719,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0046.jpg,02_deepfirearm,train/Astra+600/Astra+600_0046.jpg,Astra+600_0046.jpg
e0cb34f9a3fb41380b155b5a694c58d880eb5d79f70c38c88c97570f9afd4fab,img_00000720,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0050.jpg,02_deepfirearm,train/Astra+600/Astra+600_0050.jpg,Astra+600_0050.jpg
d69ebe7e4915951c02a91ec265df2961478892df9f1da51316db1b0825dfd75e,img_00000721,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0052.jpg,02_deepfirearm,train/Astra+600/Astra+600_0052.jpg,Astra+600_0052.jpg
696812b0f6d3d0f712f2399ea8081383784576cc6070fb0f697b27913fd5c8ef,img_00000722,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0053.jpg,02_deepfirearm,train/Astra+600/Astra+600_0053.jpg,Astra+600_0053.jpg
943e10baa937beebfc2be7a941b6bdb3cb23c548db2277a89531e19c399c4ae5,img_00000723,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0057.jpg,02_deepfirearm,train/Astra+600/Astra+600_0057.jpg,Astra+600_0057.jpg
697db71206be7640026bf12c069e04dd0edc2907fc3c1f901d88ff7a04b055ca,img_00000724,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0060.jpg,02_deepfirearm,train/Astra+600/Astra+600_0060.jpg,Astra+600_0060.jpg
95b8993932abc7a983991df2c43dc768eb45b40fc714ef7887b1d84bd4956aa8,img_00000725,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0061.jpg,02_deepfirearm,train/Astra+600/Astra+600_0061.jpg,Astra+600_0061.jpg
f04a97136f5d244140792f1ce29575647304708afcb76295ce2a6107d9926034,img_00000726,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0062.jpg,02_deepfirearm,train/Astra+600/Astra+600_0062.jpg,Astra+600_0062.jpg
9bce1f510afdcd3a612fa47f821020cd9668ae4ad7894f672b27d8b1e9b28907,img_00000727,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0065.jpg,02_deepfirearm,train/Astra+600/Astra+600_0065.jpg,Astra+600_0065.jpg
fa24be71202410f4fdb79f075c3443344f1951187f4cfb944dd4ce88ea65f1ba,img_00000728,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0068.jpg,02_deepfirearm,train/Astra+600/Astra+600_0068.jpg,Astra+600_0068.jpg
cc31a9a0143cf7680659433eb3f2f1b123deb2ab8729959477eeebde4a81b6b1,img_00000729,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0069.jpg,02_deepfirearm,train/Astra+600/Astra+600_0069.jpg,Astra+600_0069.jpg
301b9a103dc3fd6e19208216c4a7721f53f099542ffa7f9a0ae42f198e6947c0,img_00000730,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0070.jpg,02_deepfirearm,train/Astra+600/Astra+600_0070.jpg,Astra+600_0070.jpg
7dedbc30eb59cc2bf2930d19940d4f0a5be45e39ee600cae966f06d110fff9a6,img_00000731,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0071.jpg,02_deepfirearm,train/Astra+600/Astra+600_0071.jpg,Astra+600_0071.jpg
c86fbbc9c9aaca7e48e802cd3bfa161fd74643d086942e32bcbcc75e326892ec,img_00000732,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0078.jpg,02_deepfirearm,train/Astra+600/Astra+600_0078.jpg,Astra+600_0078.jpg
435317364e39f8677dd69f1b873d133347e377288856126ab05ee4dbbb4cb067,img_00000733,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0079.jpg,02_deepfirearm,train/Astra+600/Astra+600_0079.jpg,Astra+600_0079.jpg
3493e2f602ada1c73a67cd3f0ab8f642a16ca78eb311f81f376cbaeafac3952f,img_00000734,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0080.jpg,02_deepfirearm,train/Astra+600/Astra+600_0080.jpg,Astra+600_0080.jpg
0ce873a555eb62d6549a0f38b709ca78180b019173483e2359e978e5d266ecb1,img_00000735,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0083.jpg,02_deepfirearm,train/Astra+600/Astra+600_0083.jpg,Astra+600_0083.jpg
99936dc85a72527a371e4d5e622fa3d4f21460446344494124156d1bd1e59cf9,img_00000736,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0085.jpg,02_deepfirearm,train/Astra+600/Astra+600_0085.jpg,Astra+600_0085.jpg
979655dca2ebd9648b2b3a55ba404dcdd8542abe3f74675fb94a1670ae2070ab,img_00000737,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0086.jpg,02_deepfirearm,train/Astra+600/Astra+600_0086.jpg,Astra+600_0086.jpg
b059bf6bce3afbe3ad272d4068dab33316a56f05b7d26b21272ec1ed4088026a,img_00000738,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0087.jpg,02_deepfirearm,train/Astra+600/Astra+600_0087.jpg,Astra+600_0087.jpg
6368cea29310aa6a4dc304e4496c050559176d13e9b176f7f585295291227ed7,img_00000739,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0092.jpg,02_deepfirearm,train/Astra+600/Astra+600_0092.jpg,Astra+600_0092.jpg
db20cf8c8a21d356dbb5ff75df5441ff8ffeded278f26402f9e56d2ec9b23790,img_00000740,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0094.jpg,02_deepfirearm,train/Astra+600/Astra+600_0094.jpg,Astra+600_0094.jpg
bfa58b53929c686e8311caef373550f1acf46272faa096bcf661082a12a055f1,img_00000741,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0095.jpg,02_deepfirearm,train/Astra+600/Astra+600_0095.jpg,Astra+600_0095.jpg
ddfca84a609365270f5910e612368ec0d61fecfc928d5c3c5bf827fe7a79725f,img_00000742,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0098.jpg,02_deepfirearm,train/Astra+600/Astra+600_0098.jpg,Astra+600_0098.jpg
0c16cf6288f4723c8fb299bfeaa9f234a76301dbefda7e6e7c2355787cf3b5b4,img_00000743,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0100.jpg,02_deepfirearm,train/Astra+600/Astra+600_0100.jpg,Astra+600_0100.jpg
f587704b4643cc5b7deca8d415d6ad5fa2df47bdb19b4110d4110521a18a2192,img_00000744,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0105.jpg,02_deepfirearm,train/Astra+600/Astra+600_0105.jpg,Astra+600_0105.jpg
df32802ec44fd67f46c54106319d479dbf77b98d29576aabfb0206dec4b3a32c,img_00000745,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0124.jpg,02_deepfirearm,train/Astra+600/Astra+600_0124.jpg,Astra+600_0124.jpg
c773ca4bbcfac6503e178efb35c023adfebbf737a24c4cc6e99dbbd5fefbe84b,img_00000746,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0127.jpg,02_deepfirearm,train/Astra+600/Astra+600_0127.jpg,Astra+600_0127.jpg
fa5d97771dc7b17d29903a27e80d2fee6c7fbb7905ea5142e7f6840715a2cd4c,img_00000747,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0130.jpg,02_deepfirearm,train/Astra+600/Astra+600_0130.jpg,Astra+600_0130.jpg
41046864e9e927850dc411d480f4d6553fd068299cabb9af2c9737dc694a8337,img_00000748,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0133.jpg,02_deepfirearm,train/Astra+600/Astra+600_0133.jpg,Astra+600_0133.jpg
78b04b8edf0d268569a06e1ca77a2399ea87073d71e5fb39f54d9373b1af6be6,img_00000749,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0134.jpg,02_deepfirearm,train/Astra+600/Astra+600_0134.jpg,Astra+600_0134.jpg
cd1aa3d56c7fca62369633d959f5c2b9d5d6cff8dec473dc8b19739040a3a86c,img_00000750,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0146.jpg,02_deepfirearm,train/Astra+600/Astra+600_0146.jpg,Astra+600_0146.jpg
af8e8e69939ea074e3405a4f7bdc1e074788d7169102600f27bfbaa6b69e5ad2,img_00000751,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0147.jpg,02_deepfirearm,train/Astra+600/Astra+600_0147.jpg,Astra+600_0147.jpg
ac41f759ebb55f3df30cec4c270d836f1b05bd1bc520ce6931bf5adc8af975e2,img_00000752,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0154.jpg,02_deepfirearm,train/Astra+600/Astra+600_0154.jpg,Astra+600_0154.jpg
8e505efe1578acb5b9ae2a7cad609601fa5895334d52980320346ea63e59c946,img_00000753,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0155.jpg,02_deepfirearm,train/Astra+600/Astra+600_0155.jpg,Astra+600_0155.jpg
14ca83f3b9f4ff3b2266432b7780dc27b6fbb8da4092d0bfafc91e1b7ada58ce,img_00000754,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0166.jpg,02_deepfirearm,train/Astra+600/Astra+600_0166.jpg,Astra+600_0166.jpg
63c5a76a74ccd46c5cf7100b16ee9ac7f1d520ecc34457770e2ecd16561e2b56,img_00000755,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0174.jpg,02_deepfirearm,train/Astra+600/Astra+600_0174.jpg,Astra+600_0174.jpg
28409d99b85a89492841602e0f22a1e2c48b11de60ed9949b1817ba06bd623e2,img_00000756,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0176.jpg,02_deepfirearm,train/Astra+600/Astra+600_0176.jpg,Astra+600_0176.jpg
2126935c3b2fb0d423b8c9be57b3d0156ef4213077acd87304ff87bcd18585e0,img_00000757,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0179.jpg,02_deepfirearm,train/Astra+600/Astra+600_0179.jpg,Astra+600_0179.jpg
e161b17be1b8e3e825887be8c42ddcb5c239e72171196f8619c10df898dedc42,img_00000758,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0183.jpg,02_deepfirearm,train/Astra+600/Astra+600_0183.jpg,Astra+600_0183.jpg
9f93276ec72f9e90762060f17ef03988f30b4470b51a7fbebb7ff8546f0c74c7,img_00000759,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0193.jpg,02_deepfirearm,train/Astra+600/Astra+600_0193.jpg,Astra+600_0193.jpg
cfe4348563c74a56e6aafae84d9da6164e420c886dd4ec9bcabf37e0627fabae,img_00000760,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0199.jpg,02_deepfirearm,train/Astra+600/Astra+600_0199.jpg,Astra+600_0199.jpg
f3517a68c94360b9f6cd8ea47b2c1394f20fcaead13793f2510d0a08252e9371,img_00000761,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0200.jpg,02_deepfirearm,train/Astra+600/Astra+600_0200.jpg,Astra+600_0200.jpg
c04a1db955a6554cca004881a51396ef0bc4beea642959c71aa27a7591911f25,img_00000762,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0204.jpg,02_deepfirearm,train/Astra+600/Astra+600_0204.jpg,Astra+600_0204.jpg
b082e1e8f87a47f96a44a8a8f3fcd7b25827f997ca83e8866a3de3cd89365ef6,img_00000763,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0211.jpg,02_deepfirearm,train/Astra+600/Astra+600_0211.jpg,Astra+600_0211.jpg
2361064ec0fe1f4a015a29a1135817ef94f4fb83df85de3f80dd50d62a50f61d,img_00000764,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0213.jpg,02_deepfirearm,train/Astra+600/Astra+600_0213.jpg,Astra+600_0213.jpg
537efd576a970915ac4d53e1d5a10896bf991c313464a2dffcf3b7af09369872,img_00000765,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0235.jpg,02_deepfirearm,train/Astra+600/Astra+600_0235.jpg,Astra+600_0235.jpg
58c214ffe13e36f41947a29254d3ea3febf06a6193d4663ea6140537d36e7033,img_00000766,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0245.jpg,02_deepfirearm,train/Astra+600/Astra+600_0245.jpg,Astra+600_0245.jpg
d78043d54476ed80d455cb5034acc14fb57b279658e41e2cb5876994ad64dcd1,img_00000767,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0266.jpg,02_deepfirearm,train/Astra+600/Astra+600_0266.jpg,Astra+600_0266.jpg
23b9b299a75675072451328919b6f0ddd2dfd260b95d8f40fd76f622083cee47,img_00000768,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0275.jpg,02_deepfirearm,train/Astra+600/Astra+600_0275.jpg,Astra+600_0275.jpg
85d730c2f9843a742e7103e01cf99f54162e1e2a67340b58e6327f49e4ca6d49,img_00000769,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0276.jpg,02_deepfirearm,train/Astra+600/Astra+600_0276.jpg,Astra+600_0276.jpg
476f17c06e2eec0360371a034c15fa5f1892b8f98448921b06a947b68b27e55f,img_00000770,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0278.jpg,02_deepfirearm,train/Astra+600/Astra+600_0278.jpg,Astra+600_0278.jpg
98d37bd22b3722de931f2d5795f6ae1df68eb070dd6cfc5d64080f446e91a407,img_00000771,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0279.jpg,02_deepfirearm,train/Astra+600/Astra+600_0279.jpg,Astra+600_0279.jpg
d8a6b9634499b2fd31a7213f03a55003dbeaa404d2c548e55d41a6fbad37780e,img_00000772,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0280.jpg,02_deepfirearm,train/Astra+600/Astra+600_0280.jpg,Astra+600_0280.jpg
1b951908ad034451bf933c2a5d5e41ebb5eed61dd6dcbcaeb8595b62ea5b9fef,img_00000773,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0281.jpg,02_deepfirearm,train/Astra+600/Astra+600_0281.jpg,Astra+600_0281.jpg
4c298e81b72552c29c074645a1384503d8d3030c9b182fd149ce6ffabc5e2860,img_00000774,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0284.jpg,02_deepfirearm,train/Astra+600/Astra+600_0284.jpg,Astra+600_0284.jpg
00a6a80d2bf34cd4f3ade4ee08d006c4c054fdd753ebe946309a7e8ae5e2676f,img_00000775,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0285.jpg,02_deepfirearm,train/Astra+600/Astra+600_0285.jpg,Astra+600_0285.jpg
817b16ee8da49656b3bc97eb8eb80c59278184de94d703ae0f5fb447c177bd52,img_00000776,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0286.jpg,02_deepfirearm,train/Astra+600/Astra+600_0286.jpg,Astra+600_0286.jpg
a20f5f0a16064550157d5ad8cd68ad27eb53f8f2ff977944c1d9a327abb2dfe9,img_00000777,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0288.jpg,02_deepfirearm,train/Astra+600/Astra+600_0288.jpg,Astra+600_0288.jpg
d6d3aace78bdf5acbb493eed508080be116733f459c1072b9fa36601e21e26ea,img_00000778,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0289.jpg,02_deepfirearm,train/Astra+600/Astra+600_0289.jpg,Astra+600_0289.jpg
0abdea84138136043810503418260017de29dac6193ae8c2f336be08c2e88243,img_00000779,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0292.jpg,02_deepfirearm,train/Astra+600/Astra+600_0292.jpg,Astra+600_0292.jpg
71df1208b924a694a847a1749bf6af1b87303fd8afb3a44acf51b3b83b6fadc0,img_00000780,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0293.jpg,02_deepfirearm,train/Astra+600/Astra+600_0293.jpg,Astra+600_0293.jpg
3efeb49bbfb284a75b2c12621610881c15dc53fe52a973ca3342483f6f6b9a6f,img_00000781,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0294.jpg,02_deepfirearm,train/Astra+600/Astra+600_0294.jpg,Astra+600_0294.jpg
d312f180f3068e20f21206975cd6927b6cae9530e3d58473438803cc9d4f9e66,img_00000782,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0295.jpg,02_deepfirearm,train/Astra+600/Astra+600_0295.jpg,Astra+600_0295.jpg
a650df1381ea70e3ff4a1cae3d8c3e5ddc40e70fcc41031e7c5b3abd308f6140,img_00000783,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0297.jpg,02_deepfirearm,train/Astra+600/Astra+600_0297.jpg,Astra+600_0297.jpg
c0b12dcac07affac7ba367ab58069926714e01a0a59210319b401c088eaa96e7,img_00000784,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0298.jpg,02_deepfirearm,train/Astra+600/Astra+600_0298.jpg,Astra+600_0298.jpg
dda177378f14ccebd12b6280251d670bf2e622556633acf4eae3002c5adb4fc6,img_00000785,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0299.jpg,02_deepfirearm,train/Astra+600/Astra+600_0299.jpg,Astra+600_0299.jpg
950bae1bea20dc7a5e8b51b2670605d1a73202b66b1502859070a3202344eb1f,img_00000786,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0301.jpg,02_deepfirearm,train/Astra+600/Astra+600_0301.jpg,Astra+600_0301.jpg
2af3bdb2d76a3057820951207a846123625ed7845d09ab883387f70e64da52b3,img_00000787,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0304.jpg,02_deepfirearm,train/Astra+600/Astra+600_0304.jpg,Astra+600_0304.jpg
3cabe6cfbfdd819f733a0534e22583df151077e3561dad1642f8e13bfbd8b04b,img_00000788,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0308.jpg,02_deepfirearm,train/Astra+600/Astra+600_0308.jpg,Astra+600_0308.jpg
611f08c9150a3aaa9a215a2fabf1ce63648d2a31116b928b3188b1bb14d85d1e,img_00000789,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0310.jpg,02_deepfirearm,train/Astra+600/Astra+600_0310.jpg,Astra+600_0310.jpg
533f68fcf454980826668e7336926d2bf19b997bd245db0aeb23f63f3f54d0eb,img_00000790,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0311.jpg,02_deepfirearm,train/Astra+600/Astra+600_0311.jpg,Astra+600_0311.jpg
06071282c1471de474f8922cdb7f3307a7515f6cb7fe89c07fd146716005b7c7,img_00000791,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0313.jpg,02_deepfirearm,train/Astra+600/Astra+600_0313.jpg,Astra+600_0313.jpg
cb5a86dae5fe0f9e067286c5863c5374f592c81526014eb171ccc32ba946e5a3,img_00000792,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0315.jpg,02_deepfirearm,train/Astra+600/Astra+600_0315.jpg,Astra+600_0315.jpg
6308db5ec06cdac9419d0b511251f3010f2682eff3bd32d6fc372f3dbd5272ff,img_00000793,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0318.jpg,02_deepfirearm,train/Astra+600/Astra+600_0318.jpg,Astra+600_0318.jpg
78cb46a49782d925167d9a9f841dfef02734dadeda24cedc4762e329d0514783,img_00000794,02_deepfirearm,subset_choosen/Astra+600/Astra+600_0319.jpg,02_deepfirearm,train/Astra+600/Astra+600_0319.jpg,Astra+600_0319.jpg
